NODE_KEY,PARENT_KEY.NODE_KEY,SO_ITEM_POS,PRODUCT_GUID.NODE_KEY,NOTE_GUID.NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,ITEM_ATP_STATUS,OP_ITEM_POS,DATAAGING,DUMMY
5EF3FD3648631EE5AFCD84C647794113,5EF3FD3648631EE5AFCD84C3DABB2113,0000000030,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C3DACF8113,MXN,121.38,102.00,19.38,,,00000000,
5EF3FD3648631EE5AFCD84C647796113,5EF3FD3648631EE5AFCD84C3DABB2113,0000000040,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DACFA113,ARS,35.58,29.90,5.68,,,00000000,
5EF3FD3648631EE5AFCD84C647798113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000010,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DACFC113,EUR,2275.28,1912.00,363.28,,,00000000,
5EF3FD3648631EE5AFCD84C64779A113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000020,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DACFE113,EUR,2972.62,2498.00,474.62,,,00000000,
5EF3FD3648631EE5AFCD84C64779C113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000030,5EF3FD3648631ED5AFBB0617389713E6,5EF3FD3648631EE5AFCD84C3DAD00113,USD,3736.60,3140.00,596.60,,,00000000,
5EF3FD3648631EE5AFCD84C64779E113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000040,5EF3FD3648631ED5AFBB0617389733E6,5EF3FD3648631EE5AFCD84C3DAD02113,EUR,5890.50,4950.00,940.50,,,00000000,
5EF3FD3648631EE5AFCD84C6477A0113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000050,5EF3FD3648631ED5AFBB0617389753E6,5EF3FD3648631EE5AFCD84C3DAD04113,USD,711.62,598.00,113.62,,,00000000,
5EF3FD3648631EE5AFCD84C6477A2113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000060,5EF3FD3648631ED5AFBB0617389773E6,5EF3FD3648631EE5AFCD84C3DAD06113,EUR,4757.62,3998.00,759.62,,,00000000,
5EF3FD3648631EE5AFCD84C6477A4113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000070,5EF3FD3648631ED5AFBB0617389793E6,5EF3FD3648631EE5AFCD84C3DAD08113,JPY,2735.81,2299.00,436.81,,,00000000,
5EF3FD3648631EE5AFCD84C6477A6113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000080,5EF3FD3648631ED5AFBB06173897B3E6,5EF3FD3648631EE5AFCD84C3DAD0A113,EUR,1092.42,918.00,174.42,,,00000000,
5EF3FD3648631EE5AFCD84C6477A8113,5EF3FD3648631EE5AFCD84C3DABB4113,0000000090,5EF3FD3648631ED5AFBB06173897D3E6,5EF3FD3648631EE5AFCD84C3DAD0C113,MXN,531.93,447.00,84.93,,,00000000,
5EF3FD3648631EE5AFCD84C6477AA113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000010,5EF3FD3648631ED5AFBB06173897F3E6,5EF3FD3648631EE5AFCD84C3DAD0E113,ARS,1998.01,1679.00,319.01,,,00000000,
5EF3FD3648631EE5AFCD84C6477AC113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000020,5EF3FD3648631ED5AFBB0617389813E6,5EF3FD3648631EE5AFCD84C3DAD10113,USD,1827.84,1536.00,291.84,,,00000000,
5EF3FD3648631EE5AFCD84C6477AE113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000030,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DAD12113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C6477B0113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000040,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DAD14113,GBP,678.30,570.00,108.30,,,00000000,
5EF3FD3648631EE5AFCD84C6477B2113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000050,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DAD16113,EUR,1231.65,1035.00,196.65,,,00000000,
5EF3FD3648631EE5AFCD84C6477B4113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000060,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C3DAD18113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C6477B6113,5EF3FD3648631EE5AFCD84C3DABB6113,0000000070,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C3DAD1A113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C6477B8113,5EF3FD3648631EE5AFCD84C3DABB8113,0000000010,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C3DAD1C113,EUR,987.70,830.00,157.70,,,00000000,
5EF3FD3648631EE5AFCD84C6477BA113,5EF3FD3648631EE5AFCD84C3DABB8113,0000000020,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C3DAD1E113,ARS,1166.20,980.00,186.20,,,00000000,
5EF3FD3648631EE5AFCD84C6477BC113,5EF3FD3648631EE5AFCD84C3DABB8113,0000000030,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C3DAD20113,EUR,415.31,349.00,66.31,,,00000000,
5EF3FD3648631EE5AFCD84C6477BE113,5EF3FD3648631EE5AFCD84C3DABB8113,0000000040,5EF3FD3648631ED5AFBB0617389953E6,5EF3FD3648631EE5AFCD84C3DAD22113,RUB,165.41,139.00,26.41,,,00000000,
5EF3FD3648631EE5AFCD84C6477C0113,5EF3FD3648631EE5AFCD84C3DABB8113,0000000050,5EF3FD3648631ED5AFBB0617389973E6,5EF3FD3648631EE5AFCD84C3DAD24113,USD,117.81,99.00,18.81,,,00000000,
5EF3FD3648631EE5AFCD84C6477C2113,5EF3FD3648631EE5AFCD84C3DABB8113,0000000060,5EF3FD3648631ED5AFBB0617389993E6,5EF3FD3648631EE5AFCD84C3DAD26113,EUR,606.90,510.00,96.90,,,00000000,
5EF3FD3648631EE5AFCD84C6477C4113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000010,5EF3FD3648631ED5AFBB06173899B3E6,5EF3FD3648631EE5AFCD84C3DAD28113,EUR,353.43,297.00,56.43,,,00000000,
5EF3FD3648631EE5AFCD84C6477C6113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000020,5EF3FD3648631ED5AFBB06173899D3E6,5EF3FD3648631EE5AFCD84C3DAD2A113,JPY,283.22,238.00,45.22,,,00000000,
5EF3FD3648631EE5AFCD84C6477C8113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000030,5EF3FD3648631ED5AFBB06173899F3E6,5EF3FD3648631EE5AFCD84C3DAD2C113,EUR,10.71,9.00,1.71,,,00000000,
5EF3FD3648631EE5AFCD84C6477CA113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000040,5EF3FD3648631ED5AFBB0617389A13E6,5EF3FD3648631EE5AFCD84C3DAD2E113,EUR,24.99,21.00,3.99,,,00000000,
5EF3FD3648631EE5AFCD84C6477CC113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000050,5EF3FD3648631ED5AFBB0617389A33E6,5EF3FD3648631EE5AFCD84C3DAD30113,ARS,26.18,22.00,4.18,,,00000000,
5EF3FD3648631EE5AFCD84C6477CE113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000060,5EF3FD3648631ED5AFBB0617389A53E6,5EF3FD3648631EE5AFCD84C3DAD32113,BRL,16.66,14.00,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C6477D0113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000070,5EF3FD3648631ED5AFBB0617389A73E6,5EF3FD3648631EE5AFCD84C3DAD34113,CAD,38.08,32.00,6.08,,,00000000,
5EF3FD3648631EE5AFCD84C6477D2113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000080,5EF3FD3648631ED5AFBB0617389A93E6,5EF3FD3648631EE5AFCD84C3DAD36113,CHF,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C6477D4113,5EF3FD3648631EE5AFCD84C3DABBA113,0000000090,5EF3FD3648631ED5AFBB0617389AB3E6,5EF3FD3648631EE5AFCD84C3DAD38113,USD,16.64,13.98,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C6477D6113,5EF3FD3648631EE5AFCD84C3DABBC113,0000000010,5EF3FD3648631ED5AFBB0617389AD3E6,5EF3FD3648631EE5AFCD84C3DAD3A113,EUR,21.40,17.98,3.42,,,00000000,
5EF3FD3648631EE5AFCD84C6477D8113,5EF3FD3648631EE5AFCD84C3DABBC113,0000000020,5EF3FD3648631ED5AFBB0617389AF3E6,5EF3FD3648631EE5AFCD84C3DAD3C113,USD,15.46,12.99,2.47,,,00000000,
5EF3FD3648631EE5AFCD84C6477DA113,5EF3FD3648631EE5AFCD84C3DABBC113,0000000030,5EF3FD3648631ED5AFBB0617389B13E6,5EF3FD3648631EE5AFCD84C3DAD3E113,JPY,33.32,28.00,5.32,,,00000000,
5EF3FD3648631EE5AFCD84C6477DC113,5EF3FD3648631EE5AFCD84C3DABBE113,0000000010,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DAD40113,USD,106.98,89.90,17.08,,,00000000,
5EF3FD3648631EE5AFCD84C6477DE113,5EF3FD3648631EE5AFCD84C3DABBE113,0000000020,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DAD42113,ARS,71.16,59.80,11.36,,,00000000,
5EF3FD3648631EE5AFCD84C6477E0113,5EF3FD3648631EE5AFCD84C3DABC0113,0000000010,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DAD44113,USD,320.94,269.70,51.24,,,00000000,
5EF3FD3648631EE5AFCD84C6477E2113,5EF3FD3648631EE5AFCD84C3DABC0113,0000000020,5EF3FD3648631ED5AFBB0617389CD3E6,5EF3FD3648631EE5AFCD84C3DAD46113,EUR,285.24,239.70,45.54,,,00000000,
5EF3FD3648631EE5AFCD84C6477E4113,5EF3FD3648631EE5AFCD84C3DABC0113,0000000030,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DAD48113,USD,82.11,69.00,13.11,,,00000000,
5EF3FD3648631EE5AFCD84C6477E6113,5EF3FD3648631EE5AFCD84C3DABC0113,0000000040,5EF3FD3648631ED5AFBB0617389D13E6,5EF3FD3648631EE5AFCD84C3DAD4A113,EUR,183.26,154.00,29.26,,,00000000,
5EF3FD3648631EE5AFCD84C6477E8113,5EF3FD3648631EE5AFCD84C3DABC2113,0000000010,5EF3FD3648631ED5AFBB0617389B33E6,5EF3FD3648631EE5AFCD84C3DAD4C113,ARS,253.11,212.70,40.41,,,00000000,
5EF3FD3648631EE5AFCD84C6477EA113,5EF3FD3648631EE5AFCD84C3DABC2113,0000000020,5EF3FD3648631ED5AFBB0617389B53E6,5EF3FD3648631EE5AFCD84C3DAD4E113,ZAR,97.22,81.70,15.52,,,00000000,
5EF3FD3648631EE5AFCD84C6477EC113,5EF3FD3648631EE5AFCD84C3DABC2113,0000000030,5EF3FD3648631ED5AFBB0617389B73E6,5EF3FD3648631EE5AFCD84C3DAD50113,USD,361.28,303.60,57.68,,,00000000,
5EF3FD3648631EE5AFCD84C6477EE113,5EF3FD3648631EE5AFCD84C3DABC2113,0000000040,5EF3FD3648631ED5AFBB0617389B93E6,5EF3FD3648631EE5AFCD84C3DAD52113,EUR,166.59,139.99,26.60,,,00000000,
5EF3FD3648631EE5AFCD84C6477F0113,5EF3FD3648631EE5AFCD84C3DABC2113,0000000050,5EF3FD3648631ED5AFBB0617389BB3E6,5EF3FD3648631EE5AFCD84C3DAD54113,INR,460.53,387.00,73.53,,,00000000,
5EF3FD3648631EE5AFCD84C6477F2113,5EF3FD3648631EE5AFCD84C3DABC2113,0000000060,5EF3FD3648631ED5AFBB0617389BD3E6,5EF3FD3648631EE5AFCD84C3DAD56113,PLN,105.91,89.00,16.91,,,00000000,
5EF3FD3648631EE5AFCD84C6477F4113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000010,5EF3FD3648631ED5AFBB0617389BF3E6,5EF3FD3648631EE5AFCD84C3DAD58113,ARS,402.22,338.00,64.22,,,00000000,
5EF3FD3648631EE5AFCD84C6477F6113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000020,5EF3FD3648631ED5AFBB0617389C13E6,5EF3FD3648631EE5AFCD84C3DAD5A113,CNY,449.82,378.00,71.82,,,00000000,
5EF3FD3648631EE5AFCD84C6477F8113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000030,5EF3FD3648631ED5AFBB0617389C33E6,5EF3FD3648631EE5AFCD84C3DAD5C113,DKK,3567.62,2998.00,569.62,,,00000000,
5EF3FD3648631EE5AFCD84C6477FA113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000040,5EF3FD3648631ED5AFBB0617389C53E6,5EF3FD3648631EE5AFCD84C3DAD5E113,EUR,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C6477FC113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000050,5EF3FD3648631ED5AFBB0617389C73E6,5EF3FD3648631EE5AFCD84C3DAD60113,EUR,30.94,26.00,4.94,,,00000000,
5EF3FD3648631EE5AFCD84C6477FE113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000060,5EF3FD3648631ED5AFBB0617389C93E6,5EF3FD3648631EE5AFCD84C3DAD62113,EUR,53.55,45.00,8.55,,,00000000,
5EF3FD3648631EE5AFCD84C647800113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000070,5EF3FD3648631ED5AFBB0617389DB3E6,5EF3FD3648631EE5AFCD84C3DAD64113,USD,21.18,17.80,3.38,,,00000000,
5EF3FD3648631EE5AFCD84C647802113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000080,5EF3FD3648631ED5AFBB0617389DD3E6,5EF3FD3648631EE5AFCD84C3DAD66113,EUR,24.63,20.70,3.93,,,00000000,
5EF3FD3648631EE5AFCD84C647804113,5EF3FD3648631EE5AFCD84C3DABC4113,0000000090,5EF3FD3648631ED5AFBB0617389DF3E6,5EF3FD3648631EE5AFCD84C3DAD68113,GBP,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C647806113,5EF3FD3648631EE5AFCD84C3DABC6113,0000000010,5EF3FD3648631ED5AFBB0617389E13E6,5EF3FD3648631EE5AFCD84C3DAD6A113,EUR,5.47,4.60,0.87,,,00000000,
5EF3FD3648631EE5AFCD84C647808113,5EF3FD3648631EE5AFCD84C3DABC6113,0000000020,5EF3FD3648631ED5AFBB0617389E33E6,5EF3FD3648631EE5AFCD84C3DAD6C113,USD,36.89,31.00,5.89,,,00000000,
5EF3FD3648631EE5AFCD84C64780A113,5EF3FD3648631EE5AFCD84C3DABC6113,0000000030,5EF3FD3648631ED5AFBB0617389E53E6,5EF3FD3648631EE5AFCD84C3DAD6E113,CAD,116.62,98.00,18.62,,,00000000,
5EF3FD3648631EE5AFCD84C64780C113,5EF3FD3648631EE5AFCD84C3DABC8113,0000000010,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DAD70113,USD,246.33,207.00,39.33,,,00000000,
5EF3FD3648631EE5AFCD84C64780E113,5EF3FD3648631EE5AFCD84C3DABC8113,0000000020,5EF3FD3648631ED5AFBB0617389D13E6,5EF3FD3648631EE5AFCD84C3DAD72113,EUR,274.89,231.00,43.89,,,00000000,
5EF3FD3648631EE5AFCD84C647810113,5EF3FD3648631EE5AFCD84C3DABCA113,0000000010,5EF3FD3648631ED5AFBB0617389D33E6,5EF3FD3648631EE5AFCD84C3DAD74113,JPY,196.35,165.00,31.35,,,00000000,
5EF3FD3648631EE5AFCD84C647812113,5EF3FD3648631EE5AFCD84C3DABCA113,0000000020,5EF3FD3648631ED5AFBB0617389D53E6,5EF3FD3648631EE5AFCD84C3DAD76113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C647814113,5EF3FD3648631EE5AFCD84C3DABCA113,0000000030,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C3DAD78113,MXN,40.46,34.00,6.46,,,00000000,
5EF3FD3648631EE5AFCD84C647816113,5EF3FD3648631EE5AFCD84C3DABCA113,0000000040,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DAD7A113,ARS,71.16,59.80,11.36,,,00000000,
5EF3FD3648631EE5AFCD84C647818113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000010,5EF3FD3648631ED5AFBB0617389E73E6,5EF3FD3648631EE5AFCD84C3DAD7C113,MXN,210.63,177.00,33.63,,,00000000,
5EF3FD3648631EE5AFCD84C64781A113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000020,5EF3FD3648631ED5AFBB0617389E93E6,5EF3FD3648631EE5AFCD84C3DAD7E113,EUR,246.33,207.00,39.33,,,00000000,
5EF3FD3648631EE5AFCD84C64781C113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000030,5EF3FD3648631ED5AFBB0617389EB3E6,5EF3FD3648631EE5AFCD84C3DAD80113,ARS,124.95,105.00,19.95,,,00000000,
5EF3FD3648631EE5AFCD84C64781E113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000040,5EF3FD3648631ED5AFBB0617389ED3E6,5EF3FD3648631EE5AFCD84C3DAD82113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C647820113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000050,5EF3FD3648631ED5AFBB0617389EF3E6,5EF3FD3648631EE5AFCD84C3DAD84113,RUB,3403.40,2860.00,543.40,,,00000000,
5EF3FD3648631EE5AFCD84C647822113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000060,5EF3FD3648631ED5AFBB0617389F13E6,5EF3FD3648631EE5AFCD84C3DAD86113,USD,27.37,23.00,4.37,,,00000000,
5EF3FD3648631EE5AFCD84C647824113,5EF3FD3648631EE5AFCD84C3DABCC113,0000000070,5EF3FD3648631ED5AFBB0617389F33E6,5EF3FD3648631EE5AFCD84C3DAD88113,EUR,5709.62,4798.00,911.62,,,00000000,
5EF3FD3648631EE5AFCD84C647826113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000010,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DAD8A113,EUR,1137.64,956.00,181.64,,,00000000,
5EF3FD3648631EE5AFCD84C647828113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000020,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DAD8C113,EUR,2972.62,2498.00,474.62,,,00000000,
5EF3FD3648631EE5AFCD84C64782A113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000030,5EF3FD3648631ED5AFBB0617389713E6,5EF3FD3648631EE5AFCD84C3DAD8E113,USD,3736.60,3140.00,596.60,,,00000000,
5EF3FD3648631EE5AFCD84C64782C113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000040,5EF3FD3648631ED5AFBB0617389733E6,5EF3FD3648631EE5AFCD84C3DAD90113,EUR,3927.00,3300.00,627.00,,,00000000,
5EF3FD3648631EE5AFCD84C64782E113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000050,5EF3FD3648631ED5AFBB0617389753E6,5EF3FD3648631EE5AFCD84C3DAD92113,USD,1067.43,897.00,170.43,,,00000000,
5EF3FD3648631EE5AFCD84C647830113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000060,5EF3FD3648631ED5AFBB0617389773E6,5EF3FD3648631EE5AFCD84C3DAD94113,EUR,4757.62,3998.00,759.62,,,00000000,
5EF3FD3648631EE5AFCD84C647832113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000070,5EF3FD3648631ED5AFBB0617389793E6,5EF3FD3648631EE5AFCD84C3DAD96113,JPY,5471.62,4598.00,873.62,,,00000000,
5EF3FD3648631EE5AFCD84C647834113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000080,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DAD98113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C647836113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000090,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DAD9A113,GBP,1017.45,855.00,162.45,,,00000000,
5EF3FD3648631EE5AFCD84C647838113,5EF3FD3648631EE5AFCD84C3DABCE113,0000000100,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DAD9C113,EUR,1231.65,1035.00,196.65,,,00000000,
5EF3FD3648631EE5AFCD84C64783A113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000010,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DAD9E113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C64783C113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000020,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DADA0113,GBP,339.15,285.00,54.15,,,00000000,
5EF3FD3648631EE5AFCD84C64783E113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000030,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DADA2113,EUR,821.10,690.00,131.10,,,00000000,
5EF3FD3648631EE5AFCD84C647840113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000040,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C3DADA4113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C647842113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000050,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C3DADA6113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C647844113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000060,5EF3FD3648631ED5AFBB06173898D3E6,5EF3FD3648631EE5AFCD84C3DADA8113,MXN,2927.40,2460.00,467.40,,,00000000,
5EF3FD3648631EE5AFCD84C647846113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000070,5EF3FD3648631ED5AFBB06173897B3E6,5EF3FD3648631EE5AFCD84C3DADAA113,EUR,1638.63,1377.00,261.63,,,00000000,
5EF3FD3648631EE5AFCD84C647848113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000080,5EF3FD3648631ED5AFBB06173897D3E6,5EF3FD3648631EE5AFCD84C3DADAC113,MXN,531.93,447.00,84.93,,,00000000,
5EF3FD3648631EE5AFCD84C64784A113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000090,5EF3FD3648631ED5AFBB06173897F3E6,5EF3FD3648631EE5AFCD84C3DADAE113,ARS,3996.02,3358.00,638.02,,,00000000,
5EF3FD3648631EE5AFCD84C64784C113,5EF3FD3648631EE5AFCD84C3DABD0113,0000000100,5EF3FD3648631ED5AFBB0617389813E6,5EF3FD3648631EE5AFCD84C3DADB0113,USD,1827.84,1536.00,291.84,,,00000000,
5EF3FD3648631EE5AFCD84C64784E113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000010,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C3DADB2113,EUR,2963.10,2490.00,473.10,,,00000000,
5EF3FD3648631EE5AFCD84C647850113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000020,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C3DADB4113,ARS,583.10,490.00,93.10,,,00000000,
5EF3FD3648631EE5AFCD84C647852113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000030,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C3DADB6113,EUR,830.62,698.00,132.62,,,00000000,
5EF3FD3648631EE5AFCD84C647854113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000040,5EF3FD3648631ED5AFBB0617389953E6,5EF3FD3648631EE5AFCD84C3DADB8113,RUB,330.82,278.00,52.82,,,00000000,
5EF3FD3648631EE5AFCD84C647856113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000050,5EF3FD3648631ED5AFBB0617389973E6,5EF3FD3648631EE5AFCD84C3DADBA113,USD,117.81,99.00,18.81,,,00000000,
5EF3FD3648631EE5AFCD84C647858113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000060,5EF3FD3648631ED5AFBB0617389993E6,5EF3FD3648631EE5AFCD84C3DADBC113,EUR,404.60,340.00,64.60,,,00000000,
5EF3FD3648631EE5AFCD84C64785A113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000070,5EF3FD3648631ED5AFBB06173899B3E6,5EF3FD3648631EE5AFCD84C3DADBE113,EUR,117.81,99.00,18.81,,,00000000,
5EF3FD3648631EE5AFCD84C64785C113,5EF3FD3648631EE5AFCD84C3DABD2113,0000000080,5EF3FD3648631ED5AFBB06173899D3E6,5EF3FD3648631EE5AFCD84C3DADC0113,JPY,283.22,238.00,45.22,,,00000000,
5EF3FD3648631EE5AFCD84C64785E113,5EF3FD3648631EE5AFCD84C3DABD4113,0000000010,5EF3FD3648631ED5AFBB0617389B93E6,5EF3FD3648631EE5AFCD84C3DADC2113,EUR,499.76,419.97,79.79,,,00000000,
5EF3FD3648631EE5AFCD84C647860113,5EF3FD3648631EE5AFCD84C3DABD4113,0000000020,5EF3FD3648631ED5AFBB0617389BB3E6,5EF3FD3648631EE5AFCD84C3DADC4113,INR,460.53,387.00,73.53,,,00000000,
5EF3FD3648631EE5AFCD84C647862113,5EF3FD3648631EE5AFCD84C3DABD4113,0000000030,5EF3FD3648631ED5AFBB0617389BD3E6,5EF3FD3648631EE5AFCD84C3DADC6113,PLN,317.73,267.00,50.73,,,00000000,
5EF3FD3648631EE5AFCD84C647864113,5EF3FD3648631EE5AFCD84C3DABD4113,0000000040,5EF3FD3648631ED5AFBB0617389BF3E6,5EF3FD3648631EE5AFCD84C3DADC8113,ARS,201.11,169.00,32.11,,,00000000,
5EF3FD3648631EE5AFCD84C647866113,5EF3FD3648631EE5AFCD84C3DABD4113,0000000050,5EF3FD3648631ED5AFBB0617389C13E6,5EF3FD3648631EE5AFCD84C3DADCA113,CNY,224.91,189.00,35.91,,,00000000,
5EF3FD3648631EE5AFCD84C647868113,5EF3FD3648631EE5AFCD84C3DABD6113,0000000010,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DADCC113,USD,213.96,179.80,34.16,,,00000000,
5EF3FD3648631EE5AFCD84C64786A113,5EF3FD3648631EE5AFCD84C3DABD6113,0000000020,5EF3FD3648631ED5AFBB0617389CD3E6,5EF3FD3648631EE5AFCD84C3DADCE113,EUR,95.08,79.90,15.18,,,00000000,
5EF3FD3648631EE5AFCD84C64786C113,5EF3FD3648631EE5AFCD84C3DABD6113,0000000030,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DADD0113,USD,164.22,138.00,26.22,,,00000000,
5EF3FD3648631EE5AFCD84C64786E113,5EF3FD3648631EE5AFCD84C3DABD6113,0000000040,5EF3FD3648631ED5AFBB0617389D13E6,5EF3FD3648631EE5AFCD84C3DADD2113,EUR,91.63,77.00,14.63,,,00000000,
